tx_id	hiND14_RFP_wt_rep1	hiND14_RFP_wt_rep2	hiND14_RFP_wt_rep3	hiND14_RFP_Nterm_rep1	hiND14_RFP_Nterm_rep2	hiND14_RFP_Nterm_rep3	hiND14_wt_rep1_RNA	hiND14_wt_rep3_RNA	hiND14_Nterm_rep2_RNA	hiND14_wt_rep2_RNA	hiND14_Nterm_rep3_RNA	hiND14_Nterm_rep1_RNA
ENST00000310775	221.0	236.0	203.0	146.0	152.0	162.0	259.0	232.0	164.0	161.0	158.0	149.0
ENST00000274242	2245.0	2729.0	2511.0	2186.0	2346.0	2604.0	9785.0	8966.0	6664.0	8241.0	7420.0	7637.0
ENST00000696102	89.0	96.0	75.0	67.0	70.0	83.0	144.0	136.0	95.0	108.0	93.0	66.0
ENST00000325602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	1.0
ENST00000355286	3.0	2.0	0.0	2.0	5.0	1.0	5.0	4.0	2.0	7.0	4.0	6.0
ENST00000641515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000330949	200.0	266.0	260.0	339.0	314.0	419.0	248.0	254.0	329.0	190.0	399.0	309.0
ENST00000241436	912.0	1028.0	783.0	728.0	713.0	864.0	1061.0	1171.0	935.0	1068.0	1060.0	947.0
ENST00000218230	2428.0	3673.0	3506.0	3388.0	3805.0	4303.0	4503.0	4458.0	3386.0	3464.0	4255.0	3727.0
ENST00000523377	413.0	466.0	351.0	366.0	254.0	355.0	1083.0	1026.0	860.0	926.0	1003.0	890.0
ENST00000594866	457.0	613.0	549.0	484.0	519.0	587.0	738.0	780.0	622.0	654.0	739.0	616.0
ENST00000428845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000357635	434.0	627.0	430.0	476.0	470.0	541.0	2940.0	3013.0	2384.0	2396.0	2962.0	2477.0
ENST00000329271	530.0	753.0	608.0	613.0	609.0	823.0	776.0	769.0	626.0	617.0	732.0	606.0
ENST00000642402	64.0	82.0	84.0	52.0	78.0	68.0	87.0	101.0	65.0	63.0	53.0	52.0
ENST00000323584	928.0	993.0	828.0	713.0	808.0	924.0	2561.0	2546.0	2032.0	2276.0	2241.0	2152.0
ENST00000222120	1117.0	1520.0	1256.0	1156.0	1178.0	1334.0	1576.0	1635.0	1242.0	1427.0	1474.0	1338.0
ENST00000309042	910.0	1034.0	710.0	573.0	644.0	560.0	677.0	586.0	412.0	574.0	426.0	410.0
ENST00000648566	739.0	887.0	684.0	685.0	653.0	727.0	594.0	579.0	454.0	546.0	416.0	459.0
ENST00000282276	266.0	335.0	286.0	243.0	248.0	345.0	243.0	262.0	217.0	223.0	247.0	218.0
ENST00000611161	147.0	217.0	171.0	145.0	158.0	173.0	115.0	123.0	105.0	131.0	109.0	97.0
ENST00000682614	188.0	258.0	231.0	195.0	192.0	338.0	375.0	394.0	331.0	360.0	354.0	336.0
ENST00000395891	1820.0	2209.0	2166.0	1852.0	1984.0	2490.0	2582.0	2714.0	2139.0	2199.0	2815.0	2329.0
ENST00000339007	1.0	0.0	2.0	0.0	1.0	3.0	9.0	4.0	7.0	1.0	0.0	3.0
ENST00000430490	404.0	518.0	405.0	344.0	358.0	443.0	489.0	351.0	291.0	361.0	312.0	287.0
ENST00000487418	406.0	538.0	480.0	385.0	438.0	518.0	861.0	887.0	730.0	765.0	786.0	810.0
ENST00000391353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
ENST00000257831	43.0	38.0	26.0	33.0	33.0	51.0	87.0	82.0	91.0	63.0	82.0	88.0
ENST00000370137	0.0	5.0	3.0	0.0	2.0	1.0	18.0	30.0	20.0	14.0	19.0	21.0
ENST00000382659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000354200	402.0	611.0	438.0	410.0	472.0	551.0	1451.0	1536.0	1286.0	1296.0	1506.0	1278.0
ENST00000225328	0.0	2.0	0.0	0.0	0.0	1.0	147.0	153.0	129.0	129.0	159.0	118.0
ENST00000256442	315.0	345.0	269.0	225.0	221.0	292.0	146.0	124.0	117.0	131.0	112.0	104.0
ENST00000374314	20.0	35.0	26.0	26.0	24.0	27.0	104.0	156.0	160.0	136.0	165.0	128.0
ENST00000648336	2375.0	2652.0	2264.0	2319.0	2401.0	2919.0	3278.0	3534.0	2763.0	3066.0	3354.0	3068.0
ENST00000285605	245.0	475.0	321.0	252.0	293.0	304.0	1495.0	1390.0	1032.0	1307.0	985.0	1000.0
ENST00000358007	1195.0	1404.0	1145.0	1010.0	981.0	1124.0	1005.0	1001.0	768.0	980.0	832.0	718.0
ENST00000600480	3682.0	5025.0	4292.0	3872.0	4013.0	4655.0	5738.0	6049.0	4556.0	5207.0	4903.0	4455.0
ENST00000342245	502.0	703.0	552.0	433.0	491.0	607.0	609.0	630.0	463.0	550.0	483.0	498.0
ENST00000370503	9.0	13.0	5.0	7.0	3.0	2.0	1.0	8.0	2.0	2.0	3.0	0.0
ENST00000394955	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0
ENST00000373580	497.0	732.0	480.0	306.0	344.0	337.0	666.0	619.0	337.0	600.0	306.0	332.0
ENST00000321998	175.0	212.0	160.0	136.0	175.0	203.0	275.0	262.0	241.0	260.0	303.0	276.0
ENST00000349841	368.0	380.0	309.0	291.0	308.0	399.0	483.0	522.0	401.0	413.0	444.0	423.0
ENST00000290246	1805.0	2274.0	1806.0	1656.0	1615.0	2046.0	2101.0	2096.0	1609.0	1791.0	1904.0	1698.0
ENST00000332981	343.0	452.0	350.0	274.0	318.0	274.0	1147.0	1093.0	723.0	948.0	577.0	691.0
ENST00000395176	230.0	371.0	258.0	287.0	283.0	335.0	294.0	334.0	289.0	268.0	303.0	297.0
ENST00000416569	371.0	607.0	525.0	494.0	516.0	635.0	176.0	219.0	170.0	175.0	171.0	130.0
ENST00000616002	5.0	9.0	7.0	7.0	7.0	17.0	8.0	7.0	4.0	2.0	9.0	2.0
ENST00000263519	339.0	523.0	462.0	426.0	466.0	565.0	426.0	502.0	395.0	392.0	466.0	414.0
ENST00000244289	93.0	122.0	111.0	96.0	91.0	160.0	116.0	128.0	111.0	95.0	164.0	97.0
ENST00000641992	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0
ENST00000310357	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	1.0
ENST00000348225	450.0	747.0	523.0	501.0	521.0	619.0	423.0	412.0	385.0	424.0	378.0	375.0
ENST00000301050	922.0	1240.0	1047.0	1073.0	1099.0	1387.0	2988.0	3173.0	2444.0	2487.0	3287.0	2587.0
ENST00000346436	1081.0	1553.0	1260.0	1320.0	1439.0	1721.0	1834.0	1992.0	1698.0	1646.0	2091.0	1699.0
ENST00000400546	2226.0	2395.0	2168.0	2048.0	2228.0	2836.0	1424.0	1587.0	1364.0	1284.0	1537.0	1273.0
ENST00000554914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	28.0
ENST00000289272	0.0	0.0	1.0	14.0	10.0	21.0	3.0	8.0	20.0	3.0	32.0	25.0
ENST00000222256	3015.0	3735.0	3376.0	3355.0	3234.0	3864.0	4270.0	4417.0	3294.0	3615.0	4317.0	3644.0
ENST00000375151	523.0	803.0	623.0	585.0	559.0	693.0	1496.0	1618.0	1000.0	1262.0	1156.0	1193.0
ENST00000294008	379.0	498.0	455.0	406.0	363.0	527.0	649.0	649.0	485.0	516.0	612.0	536.0
ENST00000340553	574.0	729.0	548.0	476.0	471.0	588.0	704.0	711.0	473.0	644.0	534.0	560.0
ENST00000298139	379.0	405.0	367.0	284.0	308.0	349.0	487.0	532.0	427.0	482.0	374.0	431.0
ENST00000336232	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
ENST00000504543	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0
ENST00000242827	270.0	399.0	362.0	308.0	274.0	345.0	315.0	287.0	192.0	248.0	268.0	206.0
ENST00000324344	245.0	331.0	280.0	248.0	240.0	304.0	606.0	651.0	476.0	542.0	573.0	497.0
ENST00000441366	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000336767	652.0	835.0	654.0	590.0	602.0	681.0	433.0	412.0	332.0	385.0	343.0	359.0
ENST00000361234	568.0	667.0	519.0	466.0	572.0	613.0	777.0	786.0	600.0	649.0	680.0	654.0
ENST00000350669	1247.0	1447.0	1371.0	1344.0	1281.0	1533.0	8943.0	9292.0	6878.0	7747.0	8401.0	7529.0
ENST00000408927	3546.0	4097.0	3210.0	3319.0	3140.0	3682.0	2821.0	2818.0	2138.0	2429.0	2707.0	2372.0
ENST00000284995	164.0	196.0	169.0	142.0	154.0	246.0	198.0	192.0	172.0	179.0	195.0	172.0
ENST00000306014	707.0	1058.0	852.0	695.0	713.0	801.0	1417.0	1323.0	920.0	1195.0	942.0	1059.0
ENST00000405322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000377026	2379.0	2860.0	2490.0	2423.0	2461.0	3096.0	5155.0	5549.0	4219.0	4604.0	5208.0	4466.0
ENST00000649779	1.0	1.0	2.0	1.0	1.0	1.0	9.0	19.0	10.0	15.0	17.0	6.0
ENST00000513610	953.0	1171.0	893.0	670.0	832.0	768.0	2792.0	2531.0	1817.0	2540.0	1546.0	1602.0
ENST00000263921	328.0	381.0	340.0	332.0	317.0	365.0	254.0	293.0	242.0	276.0	272.0	214.0
ENST00000648873	8.0	7.0	4.0	6.0	6.0	8.0	237.0	174.0	107.0	218.0	94.0	83.0
ENST00000221138	2525.0	3398.0	2763.0	2707.0	2780.0	2926.0	3993.0	4011.0	3178.0	3557.0	3429.0	3293.0
ENST00000217233	210.0	340.0	259.0	261.0	282.0	317.0	590.0	623.0	540.0	541.0	621.0	512.0
ENST00000355520	337.0	433.0	371.0	327.0	343.0	377.0	738.0	865.0	670.0	681.0	718.0	569.0
ENST00000550308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000225655	4910.0	5995.0	5324.0	5114.0	5203.0	5243.0	10727.0	9654.0	7309.0	9172.0	7458.0	7811.0
ENST00000395905	1.0	1.0	0.0	3.0	2.0	1.0	8.0	14.0	8.0	11.0	16.0	15.0
ENST00000341590	1737.0	2198.0	1630.0	1385.0	1488.0	1711.0	1548.0	1478.0	1153.0	1390.0	1153.0	1176.0
ENST00000271331	0.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0	2.0	1.0	0.0	2.0
ENST00000276201	919.0	1151.0	970.0	991.0	884.0	1146.0	1055.0	1141.0	814.0	928.0	794.0	866.0
ENST00000647374	29.0	25.0	20.0	14.0	25.0	23.0	26.0	11.0	15.0	19.0	30.0	17.0
ENST00000257904	805.0	1145.0	893.0	836.0	794.0	924.0	1115.0	1110.0	832.0	996.0	875.0	847.0
ENST00000452779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000304330	732.0	929.0	833.0	714.0	770.0	808.0	995.0	1014.0	802.0	934.0	761.0	756.0
ENST00000209929	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
ENST00000370103	621.0	743.0	570.0	615.0	627.0	921.0	516.0	616.0	571.0	493.0	715.0	543.0
ENST00000598265	0.0	0.0	0.0	1.0	0.0	0.0	4.0	1.0	0.0	0.0	2.0	0.0
ENST00000360768	678.0	907.0	803.0	731.0	869.0	1003.0	2485.0	2717.0	2196.0	2301.0	2414.0	2300.0
ENST00000358431	669.0	808.0	617.0	463.0	497.0	510.0	1616.0	1456.0	1195.0	1425.0	1091.0	1125.0
ENST00000371942	515.0	711.0	522.0	561.0	546.0	648.0	1193.0	1167.0	878.0	1005.0	1026.0	883.0
ENST00000342505	5387.0	6438.0	5200.0	3970.0	4192.0	4213.0	6253.0	6201.0	3859.0	5463.0	3769.0	4108.0
ENST00000278856	470.0	656.0	552.0	500.0	489.0	595.0	483.0	525.0	328.0	468.0	397.0	413.0
ENST00000352066	912.0	1217.0	1074.0	989.0	955.0	1211.0	1872.0	1936.0	1403.0	1602.0	1560.0	1454.0
ENST00000528743	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	3.0	0.0
ENST00000357503	126.0	196.0	163.0	98.0	122.0	80.0	420.0	339.0	239.0	339.0	236.0	218.0
ENST00000368914	839.0	1123.0	1015.0	960.0	967.0	1228.0	2079.0	2304.0	1694.0	1801.0	2211.0	1740.0
ENST00000595290	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
ENST00000375327	4.0	12.0	4.0	4.0	4.0	10.0	12.0	10.0	6.0	4.0	5.0	6.0
ENST00000357002	180.0	175.0	175.0	149.0	161.0	194.0	840.0	944.0	732.0	732.0	775.0	742.0
ENST00000426928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000360578	524.0	701.0	512.0	557.0	477.0	602.0	2590.0	2767.0	2153.0	2214.0	2608.0	2121.0
ENST00000392222	2462.0	2939.0	2650.0	2434.0	2560.0	2889.0	4258.0	4020.0	3063.0	3665.0	3336.0	3294.0
ENST00000398712	490.0	676.0	504.0	448.0	485.0	516.0	788.0	643.0	495.0	673.0	545.0	528.0
ENST00000281321	138.0	197.0	153.0	140.0	152.0	190.0	177.0	221.0	153.0	160.0	169.0	131.0
ENST00000332780	290.0	400.0	318.0	317.0	341.0	390.0	863.0	893.0	653.0	802.0	682.0	687.0
ENST00000330701	25.0	42.0	51.0	36.0	28.0	43.0	460.0	515.0	386.0	449.0	550.0	474.0
ENST00000304979	399.0	575.0	443.0	388.0	369.0	489.0	294.0	276.0	192.0	230.0	241.0	245.0
ENST00000331314	387.0	475.0	337.0	360.0	364.0	326.0	337.0	363.0	257.0	320.0	279.0	259.0
ENST00000396365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000280191	0.0	0.0	2.0	3.0	1.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0
ENST00000614479	3621.0	3939.0	3169.0	2358.0	3103.0	3592.0	5844.0	5611.0	4342.0	5043.0	4550.0	4234.0
ENST00000305510	208.0	353.0	300.0	209.0	277.0	312.0	664.0	666.0	489.0	548.0	565.0	437.0
ENST00000324765	108.0	100.0	91.0	61.0	60.0	80.0	84.0	105.0	63.0	102.0	58.0	67.0
ENST00000381884	284.0	333.0	305.0	277.0	281.0	388.0	496.0	535.0	493.0	462.0	572.0	456.0
ENST00000264183	1568.0	1777.0	1483.0	1382.0	1206.0	1708.0	2081.0	2147.0	1782.0	2057.0	1954.0	1739.0
ENST00000301420	11.0	8.0	10.0	3.0	4.0	4.0	8.0	15.0	9.0	13.0	5.0	1.0
ENST00000234301	1342.0	1583.0	1366.0	1306.0	1239.0	1375.0	2550.0	2643.0	1807.0	2240.0	2066.0	2073.0
ENST00000345716	6425.0	7585.0	7460.0	6145.0	6742.0	8178.0	8380.0	8660.0	6443.0	7284.0	8018.0	6581.0
ENST00000372548	521.0	686.0	583.0	515.0	563.0	726.0	377.0	363.0	345.0	264.0	413.0	319.0
ENST00000330877	85.0	143.0	104.0	87.0	75.0	109.0	235.0	251.0	160.0	201.0	180.0	198.0
ENST00000512528	175.0	232.0	162.0	132.0	161.0	181.0	648.0	706.0	528.0	569.0	572.0	496.0
ENST00000326873	274.0	399.0	286.0	280.0	300.0	293.0	1367.0	1393.0	964.0	1139.0	912.0	992.0
ENST00000447535	63.0	69.0	45.0	35.0	24.0	35.0	120.0	123.0	84.0	137.0	68.0	58.0
ENST00000349215	323.0	398.0	345.0	318.0	280.0	319.0	407.0	438.0	358.0	387.0	378.0	332.0
ENST00000568146	27.0	57.0	29.0	34.0	29.0	37.0	90.0	72.0	67.0	71.0	57.0	50.0
ENST00000537425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000264689	564.0	672.0	587.0	507.0	581.0	637.0	509.0	447.0	390.0	440.0	412.0	423.0
ENST00000675268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0
ENST00000270642	798.0	1161.0	938.0	978.0	1053.0	1235.0	3756.0	3983.0	3480.0	3292.0	4472.0	3431.0
ENST00000253699	532.0	651.0	518.0	536.0	472.0	568.0	1810.0	1864.0	1318.0	1563.0	1406.0	1535.0
ENST00000373883	279.0	452.0	350.0	351.0	360.0	471.0	546.0	716.0	512.0	548.0	636.0	536.0
ENST00000310581	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	3.0	0.0
ENST00000525596	0.0	0.0	0.0	0.0	0.0	0.0	36.0	31.0	42.0	6.0	42.0	34.0
ENST00000361729	9.0	16.0	13.0	13.0	18.0	18.0	24.0	37.0	20.0	14.0	25.0	26.0
ENST00000406877	10.0	14.0	13.0	17.0	14.0	9.0	21.0	23.0	17.0	22.0	17.0	12.0
ENST00000357430	3580.0	3940.0	3273.0	3068.0	3129.0	3438.0	4047.0	3854.0	2855.0	3260.0	2958.0	3022.0
ENST00000253727	246.0	382.0	232.0	249.0	229.0	269.0	758.0	648.0	483.0	585.0	506.0	495.0
ENST00000368868	9.0	15.0	10.0	1.0	1.0	5.0	9.0	5.0	3.0	6.0	3.0	2.0
ENST00000641644	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
ENST00000372684	881.0	1288.0	1179.0	1212.0	1124.0	1499.0	9726.0	10406.0	8588.0	8647.0	11329.0	9598.0
ENST00000340578	1008.0	1295.0	1063.0	1032.0	1108.0	1294.0	1379.0	1427.0	1033.0	1187.0	1247.0	1140.0
ENST00000375490	298.0	439.0	343.0	291.0	317.0	345.0	985.0	994.0	745.0	944.0	873.0	761.0
ENST00000300098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENST00000374879	1160.0	1577.0	1535.0	1559.0	1401.0	1683.0	6931.0	7183.0	5859.0	5867.0	6508.0	6096.0
ENST00000253354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000263864	979.0	1356.0	1058.0	884.0	912.0	936.0	2010.0	1933.0	1395.0	1869.0	1309.0	1401.0
ENST00000383710	5313.0	6551.0	6172.0	5584.0	5764.0	7676.0	5636.0	6278.0	5302.0	5120.0	6510.0	5428.0
ENST00000647841	111.0	116.0	125.0	115.0	109.0	128.0	12101.0	10964.0	7672.0	9958.0	8122.0	8547.0
ENST00000005226	48.0	62.0	43.0	33.0	28.0	26.0	37.0	42.0	25.0	44.0	24.0	41.0
ENST00000324000	829.0	976.0	841.0	815.0	836.0	1061.0	2205.0	2384.0	1749.0	1980.0	2034.0	1951.0
ENST00000379328	1442.0	2020.0	1394.0	1130.0	1234.0	1043.0	2165.0	2006.0	1306.0	1846.0	1170.0	1233.0
ENST00000369700	49.0	53.0	41.0	37.0	35.0	40.0	31.0	25.0	24.0	35.0	31.0	26.0
ENST00000312960	488.0	715.0	565.0	510.0	532.0	591.0	1244.0	1243.0	1116.0	1148.0	1108.0	994.0
ENST00000332700	5.0	5.0	3.0	5.0	3.0	1.0	6.0	5.0	6.0	1.0	3.0	6.0
ENST00000561890	1.0	1.0	1.0	1.0	0.0	1.0	4.0	2.0	1.0	0.0	2.0	3.0
ENST00000453464	41.0	80.0	49.0	35.0	32.0	35.0	62.0	56.0	33.0	47.0	32.0	13.0
ENST00000279206	141.0	206.0	147.0	125.0	141.0	157.0	260.0	247.0	168.0	212.0	163.0	143.0
ENST00000335351	64.0	111.0	84.0	61.0	64.0	63.0	272.0	268.0	141.0	267.0	135.0	184.0
ENST00000394890	1379.0	1549.0	1068.0	689.0	801.0	813.0	1017.0	880.0	537.0	936.0	481.0	567.0
ENST00000335624	106.0	167.0	164.0	123.0	132.0	171.0	239.0	246.0	205.0	230.0	265.0	223.0
ENST00000401950	1620.0	2001.0	1622.0	1491.0	1475.0	1855.0	3002.0	3167.0	2401.0	2775.0	2787.0	2496.0
ENST00000620264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
ENST00000006053	70.0	84.0	51.0	18.0	27.0	18.0	103.0	85.0	41.0	86.0	22.0	37.0
ENST00000371447	2.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
ENST00000379504	1514.0	2138.0	1709.0	1551.0	1538.0	1937.0	2930.0	3026.0	2313.0	2566.0	2853.0	2515.0
ENST00000307360	736.0	895.0	791.0	7.0	7.0	6.0	1217.0	1351.0	16.0	1140.0	18.0	12.0
ENST00000331782	522.0	692.0	657.0	582.0	632.0	727.0	1072.0	1212.0	859.0	937.0	980.0	861.0
ENST00000603540	11.0	6.0	6.0	7.0	5.0	10.0	13.0	2.0	8.0	6.0	9.0	6.0
ENST00000602390	2.0	0.0	0.0	0.0	0.0	0.0	53.0	53.0	31.0	26.0	94.0	75.0
ENST00000369134	137.0	190.0	135.0	155.0	173.0	236.0	263.0	267.0	325.0	273.0	438.0	292.0
ENST00000636147	550.0	723.0	598.0	541.0	598.0	643.0	838.0	828.0	689.0	795.0	765.0	659.0
ENST00000228425	2214.0	2356.0	1982.0	1717.0	2032.0	2133.0	2450.0	2295.0	1827.0	2214.0	1688.0	1858.0
ENST00000304418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000317060	0.0	1.0	1.0	2.0	2.0	0.0	13.0	11.0	6.0	7.0	11.0	8.0
ENST00000377603	358.0	456.0	326.0	324.0	351.0	423.0	350.0	366.0	263.0	331.0	348.0	251.0
ENST00000348227	523.0	728.0	486.0	483.0	463.0	574.0	417.0	446.0	274.0	394.0	371.0	329.0
ENST00000440314	2.0	4.0	5.0	3.0	9.0	4.0	8.0	9.0	5.0	13.0	6.0	6.0
ENST00000299633	1472.0	2073.0	1636.0	1644.0	1518.0	1747.0	5345.0	5339.0	4198.0	4494.0	4677.0	4413.0
ENST00000367909	2772.0	3267.0	2791.0	2623.0	2246.0	2598.0	6027.0	5941.0	3679.0	5305.0	4350.0	4255.0
ENST00000328024	2689.0	3526.0	3202.0	2876.0	2978.0	3539.0	4187.0	4370.0	3109.0	3448.0	3642.0	3374.0
ENST00000265965	160.0	206.0	170.0	162.0	133.0	182.0	432.0	421.0	304.0	384.0	415.0	378.0
ENST00000359595	74.0	122.0	76.0	46.0	52.0	56.0	198.0	157.0	82.0	175.0	72.0	97.0
ENST00000334058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000368607	161.0	214.0	143.0	134.0	135.0	143.0	209.0	192.0	105.0	150.0	116.0	117.0
ENST00000431606	797.0	1072.0	910.0	814.0	805.0	1025.0	538.0	591.0	459.0	526.0	541.0	500.0
ENST00000355377	190.0	310.0	241.0	234.0	210.0	309.0	549.0	497.0	399.0	404.0	495.0	408.0
ENST00000321252	0.0	0.0	1.0	0.0	1.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0
ENST00000344204	3281.0	3128.0	3798.0	2729.0	3542.0	4589.0	7980.0	8131.0	6886.0	7019.0	8292.0	6920.0
ENST00000215730	758.0	1059.0	790.0	722.0	826.0	872.0	1145.0	1096.0	945.0	965.0	1005.0	924.0
ENST00000376552	1647.0	1929.0	1854.0	2013.0	1972.0	2673.0	2732.0	2885.0	2403.0	2406.0	3076.0	2703.0
ENST00000380419	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000684080	2.0	1.0	4.0	3.0	4.0	5.0	1.0	3.0	3.0	2.0	1.0	4.0
ENST00000369248	1530.0	1790.0	1559.0	1295.0	1496.0	1827.0	1318.0	1482.0	1173.0	1227.0	1225.0	1173.0
ENST00000410066	47.0	51.0	39.0	49.0	48.0	62.0	89.0	89.0	61.0	86.0	76.0	83.0
ENST00000651691	75.0	94.0	81.0	66.0	72.0	69.0	53.0	62.0	47.0	64.0	57.0	47.0
ENST00000243300	92.0	120.0	75.0	49.0	79.0	79.0	94.0	69.0	66.0	68.0	93.0	50.0
ENST00000650711	153.0	190.0	128.0	75.0	90.0	81.0	234.0	252.0	147.0	265.0	129.0	140.0
ENST00000494082	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000242577	1940.0	2203.0	2010.0	2090.0	1801.0	2188.0	2795.0	2849.0	2146.0	2336.0	2503.0	2357.0
ENST00000263967	599.0	649.0	524.0	510.0	567.0	651.0	1153.0	1192.0	914.0	1001.0	1037.0	968.0
ENST00000252506	475.0	716.0	553.0	462.0	481.0	506.0	790.0	860.0	586.0	704.0	537.0	552.0
ENST00000306735	252.0	349.0	280.0	239.0	234.0	312.0	633.0	618.0	557.0	518.0	587.0	545.0
ENST00000226355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000358642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
ENST00000682029	3224.0	4062.0	3855.0	3656.0	3603.0	4387.0	6193.0	6498.0	5313.0	5352.0	5969.0	5462.0
ENST00000370611	3.0	2.0	4.0	1.0	5.0	2.0	4.0	5.0	2.0	3.0	4.0	3.0
ENST00000514853	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000671741	984.0	1305.0	1059.0	1086.0	1008.0	1214.0	3330.0	3502.0	2513.0	2945.0	3058.0	2799.0
ENST00000396210	680.0	774.0	622.0	425.0	513.0	537.0	420.0	383.0	277.0	343.0	236.0	241.0
ENST00000368908	412.0	544.0	439.0	448.0	366.0	487.0	464.0	528.0	369.0	416.0	395.0	390.0
ENST00000513440	198.0	221.0	170.0	155.0	167.0	212.0	826.0	908.0	748.0	766.0	808.0	721.0
ENST00000307677	2103.0	2780.0	2284.0	2135.0	2037.0	2115.0	9979.0	8845.0	6808.0	8104.0	7247.0	6944.0
ENST00000371208	310.0	375.0	323.0	222.0	274.0	341.0	493.0	432.0	388.0	458.0	390.0	331.0
ENST00000380842	2095.0	2581.0	2147.0	2109.0	2129.0	2228.0	1601.0	1695.0	1207.0	1436.0	1328.0	1358.0
ENST00000366935	597.0	748.0	606.0	485.0	521.0	632.0	480.0	490.0	370.0	441.0	416.0	368.0
ENST00000395906	0.0	1.0	0.0	0.0	1.0	2.0	51.0	47.0	49.0	40.0	40.0	47.0
ENST00000528880	0.0	1.0	0.0	1.0	1.0	0.0	8.0	4.0	0.0	2.0	0.0	3.0
ENST00000379747	23.0	54.0	27.0	9.0	16.0	12.0	22.0	30.0	9.0	21.0	4.0	7.0
ENST00000446465	310.0	404.0	350.0	379.0	381.0	540.0	246.0	232.0	224.0	206.0	258.0	259.0
ENST00000281631	928.0	1225.0	1008.0	916.0	850.0	1053.0	1266.0	1370.0	998.0	1055.0	1197.0	1083.0
ENST00000435881	480.0	684.0	541.0	528.0	465.0	582.0	771.0	829.0	621.0	699.0	723.0	657.0
ENST00000698248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENST00000330964	1899.0	2027.0	1687.0	1738.0	1588.0	1676.0	1923.0	1733.0	1397.0	1757.0	1333.0	1467.0
